"PV.power_kW","GMT.Date","Date"
197.76,2018-04-17 15:59:16,2018-04-17 08:59:16
202.3,2018-04-17 15:59:17,2018-04-17 08:59:17
198.33,2018-04-17 15:59:18,2018-04-17 08:59:18
203.48,2018-04-17 15:59:19,2018-04-17 08:59:19
203.82,2018-04-17 15:59:22,2018-04-17 08:59:22
198.42,2018-04-17 15:59:25,2018-04-17 08:59:25
201.84,2018-04-17 15:59:26,2018-04-17 08:59:26
200.1,2018-04-17 15:59:27,2018-04-17 08:59:27
203.74,2018-04-17 15:59:28,2018-04-17 08:59:28
203.54,2018-04-17 15:59:36,2018-04-17 08:59:36
196.27,2018-04-17 15:59:39,2018-04-17 08:59:39
204.11,2018-04-17 15:59:42,2018-04-17 08:59:42
207.75,2018-04-17 15:59:59,2018-04-17 08:59:59
207.59,2018-04-17 16:00:00,2018-04-17 09:00:00
216.26,2018-04-17 16:03:50,2018-04-17 09:03:50
213.19,2018-04-17 16:03:54,2018-04-17 09:03:54
215.85,2018-04-17 16:03:57,2018-04-17 09:03:57
213.64,2018-04-17 16:04:03,2018-04-17 09:04:03
216.89,2018-04-17 16:04:05,2018-04-17 09:04:05
218.12,2018-04-17 16:04:59,2018-04-17 09:04:59
218.39,2018-04-17 16:05:00,2018-04-17 09:05:00
219.24,2018-04-17 16:05:18,2018-04-17 09:05:18
216.49,2018-04-17 16:05:19,2018-04-17 09:05:19
218.44,2018-04-17 16:05:20,2018-04-17 09:05:20
216.95,2018-04-17 16:05:21,2018-04-17 09:05:21
219.46,2018-04-17 16:05:22,2018-04-17 09:05:22
215.7,2018-04-17 16:05:25,2018-04-17 09:05:25
216.33,2018-04-17 16:05:27,2018-04-17 09:05:27
213.89,2018-04-17 16:05:28,2018-04-17 09:05:28
216.05,2018-04-17 16:05:29,2018-04-17 09:05:29
214.12,2018-04-17 16:05:30,2018-04-17 09:05:30
216.39,2018-04-17 16:05:31,2018-04-17 09:05:31
212.44,2018-04-17 16:05:32,2018-04-17 09:05:32
213.68,2018-04-17 16:05:33,2018-04-17 09:05:33
211.04,2018-04-17 16:05:34,2018-04-17 09:05:34
214.26,2018-04-17 16:05:35,2018-04-17 09:05:35
208.93,2018-04-17 16:05:36,2018-04-17 09:05:36
214.41,2018-04-17 16:05:44,2018-04-17 09:05:44
211.49,2018-04-17 16:05:45,2018-04-17 09:05:45
214.08,2018-04-17 16:05:46,2018-04-17 09:05:46
213.61,2018-04-17 16:05:48,2018-04-17 09:05:48
210.31,2018-04-17 16:05:50,2018-04-17 09:05:50
206.27,2018-04-17 16:05:51,2018-04-17 09:05:51
216.72,2018-04-17 16:05:54,2018-04-17 09:05:54
221.85,2018-04-17 16:06:06,2018-04-17 09:06:06
227.86,2018-04-17 16:09:59,2018-04-17 09:09:59
227.55,2018-04-17 16:10:00,2018-04-17 09:10:00
226.44,2018-04-17 16:10:15,2018-04-17 09:10:15
229.63,2018-04-17 16:10:23,2018-04-17 09:10:23
229.14,2018-04-17 16:11:05,2018-04-17 09:11:05
231.18,2018-04-17 16:11:30,2018-04-17 09:11:30
228.04,2018-04-17 16:11:31,2018-04-17 09:11:31
230.45,2018-04-17 16:11:35,2018-04-17 09:11:35
226.66,2018-04-17 16:11:39,2018-04-17 09:11:39
226.97,2018-04-17 16:11:45,2018-04-17 09:11:45
225.06,2018-04-17 16:11:46,2018-04-17 09:11:46
228.3,2018-04-17 16:11:47,2018-04-17 09:11:47
223.79,2018-04-17 16:11:48,2018-04-17 09:11:48
228.03,2018-04-17 16:11:53,2018-04-17 09:11:53
227.4,2018-04-17 16:11:59,2018-04-17 09:11:59
228.5,2018-04-17 16:12:00,2018-04-17 09:12:00
216.92,2018-04-17 16:12:03,2018-04-17 09:12:03
224.86,2018-04-17 16:12:05,2018-04-17 09:12:05
224.76,2018-04-17 16:12:06,2018-04-17 09:12:06
227.86,2018-04-17 16:12:07,2018-04-17 09:12:07
220.76,2018-04-17 16:12:08,2018-04-17 09:12:08
222.83,2018-04-17 16:12:15,2018-04-17 09:12:15
225.88,2018-04-17 16:12:17,2018-04-17 09:12:17
226.24,2018-04-17 16:12:24,2018-04-17 09:12:24
230.34,2018-04-17 16:12:29,2018-04-17 09:12:29
235.81,2018-04-17 16:13:14,2018-04-17 09:13:14
234.83,2018-04-17 16:13:41,2018-04-17 09:13:41
239.25,2018-04-17 16:14:52,2018-04-17 09:14:52
238.3,2018-04-17 16:14:59,2018-04-17 09:14:59
238.47,2018-04-17 16:15:00,2018-04-17 09:15:00
240.32,2018-04-17 16:16:22,2018-04-17 09:16:22
238.41,2018-04-17 16:16:23,2018-04-17 09:16:23
240.99,2018-04-17 16:16:24,2018-04-17 09:16:24
238.52,2018-04-17 16:16:25,2018-04-17 09:16:25
239.84,2018-04-17 16:16:26,2018-04-17 09:16:26
237.43,2018-04-17 16:16:28,2018-04-17 09:16:28
240.61,2018-04-17 16:16:29,2018-04-17 09:16:29
243.2,2018-04-17 16:17:42,2018-04-17 09:17:42
240.77,2018-04-17 16:17:43,2018-04-17 09:17:43
244.35,2018-04-17 16:17:49,2018-04-17 09:17:49
241.17,2018-04-17 16:17:52,2018-04-17 09:17:52
242.05,2018-04-17 16:17:58,2018-04-17 09:17:58
238.31,2018-04-17 16:18:00,2018-04-17 09:18:00
238.35,2018-04-17 16:18:06,2018-04-17 09:18:06
235.08,2018-04-17 16:18:07,2018-04-17 09:18:07
235.82,2018-04-17 16:18:13,2018-04-17 09:18:13
225.43,2018-04-17 16:18:15,2018-04-17 09:18:15
233.77,2018-04-17 16:18:17,2018-04-17 09:18:17
246.06,2018-04-17 16:18:51,2018-04-17 09:18:51
244.54,2018-04-17 16:19:11,2018-04-17 09:19:11
245.05,2018-04-17 16:19:19,2018-04-17 09:19:19
243.69,2018-04-17 16:19:24,2018-04-17 09:19:24
247.59,2018-04-17 16:19:29,2018-04-17 09:19:29
247.42,2018-04-17 16:19:59,2018-04-17 09:19:59
247.42,2018-04-17 16:20:00,2018-04-17 09:20:00
247.94,2018-04-17 16:20:46,2018-04-17 09:20:46
239.64,2018-04-17 16:21:20,2018-04-17 09:21:20
234.17,2018-04-17 16:21:29,2018-04-17 09:21:29
243.02,2018-04-17 16:21:45,2018-04-17 09:21:45
242.36,2018-04-17 16:22:03,2018-04-17 09:22:03
240.27,2018-04-17 16:22:15,2018-04-17 09:22:15
244.5,2018-04-17 16:22:18,2018-04-17 09:22:18
242.79,2018-04-17 16:22:33,2018-04-17 09:22:33
240.05,2018-04-17 16:22:34,2018-04-17 09:22:34
241.62,2018-04-17 16:22:39,2018-04-17 09:22:39
244.84,2018-04-17 16:22:42,2018-04-17 09:22:42
239.99,2018-04-17 16:22:53,2018-04-17 09:22:53
244.6,2018-04-17 16:23:13,2018-04-17 09:23:13
252.27,2018-04-17 16:23:19,2018-04-17 09:23:19
254.02,2018-04-17 16:23:55,2018-04-17 09:23:55
251.75,2018-04-17 16:23:56,2018-04-17 09:23:56
255.13,2018-04-17 16:24:00,2018-04-17 09:24:00
251.85,2018-04-17 16:24:05,2018-04-17 09:24:05
253.82,2018-04-17 16:24:06,2018-04-17 09:24:06
251.36,2018-04-17 16:24:10,2018-04-17 09:24:10
253.56,2018-04-17 16:24:11,2018-04-17 09:24:11
249.55,2018-04-17 16:24:12,2018-04-17 09:24:12
253.67,2018-04-17 16:24:13,2018-04-17 09:24:13
254.56,2018-04-17 16:24:19,2018-04-17 09:24:19
252.11,2018-04-17 16:24:20,2018-04-17 09:24:20
253.29,2018-04-17 16:24:21,2018-04-17 09:24:21
250.73,2018-04-17 16:24:23,2018-04-17 09:24:23
251.39,2018-04-17 16:24:24,2018-04-17 09:24:24
246.13,2018-04-17 16:24:25,2018-04-17 09:24:25
246.13,2018-04-17 16:24:26,2018-04-17 09:24:26
239.87,2018-04-17 16:24:27,2018-04-17 09:24:27
239.87,2018-04-17 16:24:28,2018-04-17 09:24:28
246.84,2018-04-17 16:24:29,2018-04-17 09:24:29
249.62,2018-04-17 16:24:31,2018-04-17 09:24:31
255.09,2018-04-17 16:24:59,2018-04-17 09:24:59
255.53,2018-04-17 16:25:00,2018-04-17 09:25:00
261.62,2018-04-17 16:28:44,2018-04-17 09:28:44
259.62,2018-04-17 16:28:45,2018-04-17 09:28:45
261.66,2018-04-17 16:28:48,2018-04-17 09:28:48
259.04,2018-04-17 16:28:49,2018-04-17 09:28:49
261.22,2018-04-17 16:28:53,2018-04-17 09:28:53
258.28,2018-04-17 16:28:55,2018-04-17 09:28:55
261.66,2018-04-17 16:29:06,2018-04-17 09:29:06
263.6,2018-04-17 16:29:59,2018-04-17 09:29:59
263.6,2018-04-17 16:30:00,2018-04-17 09:30:00
262.83,2018-04-17 16:30:07,2018-04-17 09:30:07
261.1,2018-04-17 16:30:08,2018-04-17 09:30:08
263.96,2018-04-17 16:30:10,2018-04-17 09:30:10
260.49,2018-04-17 16:30:23,2018-04-17 09:30:23
256.84,2018-04-17 16:30:24,2018-04-17 09:30:24
261.78,2018-04-17 16:30:27,2018-04-17 09:30:27
262.13,2018-04-17 16:30:36,2018-04-17 09:30:36
255.95,2018-04-17 16:30:37,2018-04-17 09:30:37
253.11,2018-04-17 16:30:40,2018-04-17 09:30:40
257.06,2018-04-17 16:30:41,2018-04-17 09:30:41
256.45,2018-04-17 16:30:46,2018-04-17 09:30:46
259.24,2018-04-17 16:30:48,2018-04-17 09:30:48
260.31,2018-04-17 16:30:56,2018-04-17 09:30:56
265.88,2018-04-17 16:31:08,2018-04-17 09:31:08
270.61,2018-04-17 16:34:56,2018-04-17 09:34:56
268.17,2018-04-17 16:34:57,2018-04-17 09:34:57
269.7,2018-04-17 16:34:59,2018-04-17 09:34:59
270.63,2018-04-17 16:35:00,2018-04-17 09:35:00
268.09,2018-04-17 16:35:01,2018-04-17 09:35:01
268.6,2018-04-17 16:35:05,2018-04-17 09:35:05
269,2018-04-17 16:35:26,2018-04-17 09:35:26
272.08,2018-04-17 16:35:34,2018-04-17 09:35:34
272.04,2018-04-17 16:36:17,2018-04-17 09:36:17
270.42,2018-04-17 16:36:18,2018-04-17 09:36:18
272.36,2018-04-17 16:36:20,2018-04-17 09:36:20
270.19,2018-04-17 16:36:21,2018-04-17 09:36:21
273.05,2018-04-17 16:36:23,2018-04-17 09:36:23
268.82,2018-04-17 16:36:35,2018-04-17 09:36:35
273.82,2018-04-17 16:36:41,2018-04-17 09:36:41
273.48,2018-04-17 16:36:47,2018-04-17 09:36:47
270.35,2018-04-17 16:36:48,2018-04-17 09:36:48
270.61,2018-04-17 16:36:50,2018-04-17 09:36:50
267.24,2018-04-17 16:36:52,2018-04-17 09:36:52
270.67,2018-04-17 16:36:54,2018-04-17 09:36:54
263.2,2018-04-17 16:36:55,2018-04-17 09:36:55
264.77,2018-04-17 16:36:57,2018-04-17 09:36:57
262.3,2018-04-17 16:36:58,2018-04-17 09:36:58
265.73,2018-04-17 16:36:59,2018-04-17 09:36:59
275.53,2018-04-17 16:37:35,2018-04-17 09:37:35
277.08,2018-04-17 16:39:59,2018-04-17 09:39:59
277.63,2018-04-17 16:40:00,2018-04-17 09:40:00
278.47,2018-04-17 16:41:10,2018-04-17 09:41:10
277.2,2018-04-17 16:41:11,2018-04-17 09:41:11
280.14,2018-04-17 16:41:13,2018-04-17 09:41:13
278.25,2018-04-17 16:41:20,2018-04-17 09:41:20
281.05,2018-04-17 16:41:28,2018-04-17 09:41:28
281.02,2018-04-17 16:42:30,2018-04-17 09:42:30
278.57,2018-04-17 16:42:32,2018-04-17 09:42:32
281.31,2018-04-17 16:42:34,2018-04-17 09:42:34
280.03,2018-04-17 16:42:43,2018-04-17 09:42:43
276.12,2018-04-17 16:42:45,2018-04-17 09:42:45
275.31,2018-04-17 16:42:47,2018-04-17 09:42:47
278,2018-04-17 16:42:49,2018-04-17 09:42:49
278.84,2018-04-17 16:42:59,2018-04-17 09:42:59
274.48,2018-04-17 16:43:00,2018-04-17 09:43:00
275.75,2018-04-17 16:43:02,2018-04-17 09:43:02
269.03,2018-04-17 16:43:03,2018-04-17 09:43:03
274.48,2018-04-17 16:43:04,2018-04-17 09:43:04
274.48,2018-04-17 16:43:05,2018-04-17 09:43:05
278.83,2018-04-17 16:43:06,2018-04-17 09:43:06
274.52,2018-04-17 16:43:12,2018-04-17 09:43:12
270.85,2018-04-17 16:43:14,2018-04-17 09:43:14
276.58,2018-04-17 16:43:18,2018-04-17 09:43:18
284.21,2018-04-17 16:43:53,2018-04-17 09:43:53
284.89,2018-04-17 16:44:59,2018-04-17 09:44:59
284.8,2018-04-17 16:45:00,2018-04-17 09:45:00
282.11,2018-04-17 16:45:03,2018-04-17 09:45:03
276.56,2018-04-17 16:45:05,2018-04-17 09:45:05
276.56,2018-04-17 16:45:06,2018-04-17 09:45:06
273.01,2018-04-17 16:45:07,2018-04-17 09:45:07
274.57,2018-04-17 16:45:14,2018-04-17 09:45:14
277.83,2018-04-17 16:45:15,2018-04-17 09:45:15
286.39,2018-04-17 16:45:26,2018-04-17 09:45:26
287.44,2018-04-17 16:47:20,2018-04-17 09:47:20
285,2018-04-17 16:47:22,2018-04-17 09:47:22
287.91,2018-04-17 16:47:25,2018-04-17 09:47:25
285.59,2018-04-17 16:47:29,2018-04-17 09:47:29
286.64,2018-04-17 16:47:31,2018-04-17 09:47:31
285.14,2018-04-17 16:47:32,2018-04-17 09:47:32
288.39,2018-04-17 16:47:35,2018-04-17 09:47:35
289.56,2018-04-17 16:48:42,2018-04-17 09:48:42
287.09,2018-04-17 16:48:43,2018-04-17 09:48:43
287.91,2018-04-17 16:48:44,2018-04-17 09:48:44
283.87,2018-04-17 16:48:45,2018-04-17 09:48:45
284.71,2018-04-17 16:48:50,2018-04-17 09:48:50
281.64,2018-04-17 16:48:52,2018-04-17 09:48:52
283.89,2018-04-17 16:48:54,2018-04-17 09:48:54
282.21,2018-04-17 16:48:57,2018-04-17 09:48:57
276.64,2018-04-17 16:49:00,2018-04-17 09:49:00
280.85,2018-04-17 16:49:01,2018-04-17 09:49:01
277.83,2018-04-17 16:49:08,2018-04-17 09:49:08
280.6,2018-04-17 16:49:12,2018-04-17 09:49:12
276.78,2018-04-17 16:49:14,2018-04-17 09:49:14
277.18,2018-04-17 16:49:17,2018-04-17 09:49:17
281.48,2018-04-17 16:49:18,2018-04-17 09:49:18
279.45,2018-04-17 16:49:21,2018-04-17 09:49:21
283.43,2018-04-17 16:49:23,2018-04-17 09:49:23
282.19,2018-04-17 16:49:28,2018-04-17 09:49:28
285.1,2018-04-17 16:49:30,2018-04-17 09:49:30
285.9,2018-04-17 16:49:59,2018-04-17 09:49:59
285.9,2018-04-17 16:50:00,2018-04-17 09:50:00
286.88,2018-04-17 16:50:33,2018-04-17 09:50:33
282.14,2018-04-17 16:50:34,2018-04-17 09:50:34
285.69,2018-04-17 16:53:34,2018-04-17 09:53:34
283.95,2018-04-17 16:53:35,2018-04-17 09:53:35
286.44,2018-04-17 16:53:38,2018-04-17 09:53:38
284.68,2018-04-17 16:53:45,2018-04-17 09:53:45
287.33,2018-04-17 16:53:48,2018-04-17 09:53:48
288.04,2018-04-17 16:54:54,2018-04-17 09:54:54
285.66,2018-04-17 16:54:55,2018-04-17 09:54:55
288.5,2018-04-17 16:54:59,2018-04-17 09:54:59
288.3,2018-04-17 16:55:00,2018-04-17 09:55:00
286.18,2018-04-17 16:55:05,2018-04-17 09:55:05
289.13,2018-04-17 16:55:09,2018-04-17 09:55:09
284.37,2018-04-17 16:55:13,2018-04-17 09:55:13
286.72,2018-04-17 16:55:15,2018-04-17 09:55:15
283.68,2018-04-17 16:55:24,2018-04-17 09:55:24
279.16,2018-04-17 16:55:25,2018-04-17 09:55:25
281.15,2018-04-17 16:55:26,2018-04-17 09:55:26
277.17,2018-04-17 16:55:27,2018-04-17 09:55:27
280.67,2018-04-17 16:55:28,2018-04-17 09:55:28
278.89,2018-04-17 16:55:29,2018-04-17 09:55:29
281.21,2018-04-17 16:55:31,2018-04-17 09:55:31
277.93,2018-04-17 16:55:32,2018-04-17 09:55:32
280.74,2018-04-17 16:55:37,2018-04-17 09:55:37
277.85,2018-04-17 16:55:39,2018-04-17 09:55:39
280.93,2018-04-17 16:55:40,2018-04-17 09:55:40
279.65,2018-04-17 16:55:48,2018-04-17 09:55:48
274.11,2018-04-17 16:55:52,2018-04-17 09:55:52
288.07,2018-04-17 16:56:20,2018-04-17 09:56:20
293.7,2018-04-17 16:58:56,2018-04-17 09:58:56
287.31,2018-04-17 16:58:58,2018-04-17 09:58:58
287.08,2018-04-17 16:59:51,2018-04-17 09:59:51
288.24,2018-04-17 16:59:55,2018-04-17 09:59:55
286.32,2018-04-17 16:59:57,2018-04-17 09:59:57
289.08,2018-04-17 16:59:59,2018-04-17 09:59:59
288.23,2018-04-17 17:00:00,2018-04-17 10:00:00
289.75,2018-04-17 17:01:06,2018-04-17 10:01:06
286.97,2018-04-17 17:01:08,2018-04-17 10:01:08
290.75,2018-04-17 17:01:10,2018-04-17 10:01:10
287,2018-04-17 17:01:14,2018-04-17 10:01:14
290.38,2018-04-17 17:01:20,2018-04-17 10:01:20
287.79,2018-04-17 17:01:21,2018-04-17 10:01:21
289.15,2018-04-17 17:01:25,2018-04-17 10:01:25
285.44,2018-04-17 17:01:26,2018-04-17 10:01:26
289.46,2018-04-17 17:01:27,2018-04-17 10:01:27
289.02,2018-04-17 17:01:31,2018-04-17 10:01:31
287.43,2018-04-17 17:01:35,2018-04-17 10:01:35
288.59,2018-04-17 17:01:36,2018-04-17 10:01:36
284.59,2018-04-17 17:01:37,2018-04-17 10:01:37
284.49,2018-04-17 17:01:39,2018-04-17 10:01:39
287.86,2018-04-17 17:01:40,2018-04-17 10:01:40
288.47,2018-04-17 17:01:46,2018-04-17 10:01:46
289.81,2018-04-17 17:01:49,2018-04-17 10:01:49
287.07,2018-04-17 17:01:52,2018-04-17 10:01:52
286.99,2018-04-17 17:01:56,2018-04-17 10:01:56
280.7,2018-04-17 17:02:05,2018-04-17 10:02:05
285.55,2018-04-17 17:02:16,2018-04-17 10:02:16
285.57,2018-04-17 17:02:28,2018-04-17 10:02:28
288.66,2018-04-17 17:02:40,2018-04-17 10:02:40
289.12,2018-04-17 17:02:49,2018-04-17 10:02:49
290.98,2018-04-17 17:02:55,2018-04-17 10:02:55
285.18,2018-04-17 17:03:07,2018-04-17 10:03:07
290.92,2018-04-17 17:03:29,2018-04-17 10:03:29
290.03,2018-04-17 17:03:30,2018-04-17 10:03:30
293.68,2018-04-17 17:03:32,2018-04-17 10:03:32
300.11,2018-04-17 17:04:04,2018-04-17 10:04:04
298.83,2018-04-17 17:04:32,2018-04-17 10:04:32
303,2018-04-17 17:04:59,2018-04-17 10:04:59
303.17,2018-04-17 17:05:00,2018-04-17 10:05:00
309.03,2018-04-17 17:05:46,2018-04-17 10:05:46
306.42,2018-04-17 17:05:50,2018-04-17 10:05:50
309.67,2018-04-17 17:05:52,2018-04-17 10:05:52
307.03,2018-04-17 17:05:59,2018-04-17 10:05:59
308.69,2018-04-17 17:06:01,2018-04-17 10:06:01
306.06,2018-04-17 17:06:04,2018-04-17 10:06:04
308,2018-04-17 17:06:16,2018-04-17 10:06:16
307.19,2018-04-17 17:06:25,2018-04-17 10:06:25
310.59,2018-04-17 17:06:34,2018-04-17 10:06:34
308.83,2018-04-17 17:07:13,2018-04-17 10:07:13
305.8,2018-04-17 17:07:20,2018-04-17 10:07:20
308.88,2018-04-17 17:07:25,2018-04-17 10:07:25
305.27,2018-04-17 17:07:35,2018-04-17 10:07:35
302.6,2018-04-17 17:07:36,2018-04-17 10:07:36
303.98,2018-04-17 17:07:38,2018-04-17 10:07:38
301.79,2018-04-17 17:07:40,2018-04-17 10:07:40
302.98,2018-04-17 17:07:44,2018-04-17 10:07:44
301.81,2018-04-17 17:07:48,2018-04-17 10:07:48
297.04,2018-04-17 17:07:49,2018-04-17 10:07:49
299.12,2018-04-17 17:07:52,2018-04-17 10:07:52
296.75,2018-04-17 17:07:53,2018-04-17 10:07:53
297.23,2018-04-17 17:07:55,2018-04-17 10:07:55
292.4,2018-04-17 17:07:57,2018-04-17 10:07:57
295.27,2018-04-17 17:08:00,2018-04-17 10:08:00
290.97,2018-04-17 17:08:03,2018-04-17 10:08:03
294.66,2018-04-17 17:08:06,2018-04-17 10:08:06
290.6,2018-04-17 17:08:20,2018-04-17 10:08:20
287.31,2018-04-17 17:08:21,2018-04-17 10:08:21
279.87,2018-04-17 17:08:35,2018-04-17 10:08:35
284.25,2018-04-17 17:08:46,2018-04-17 10:08:46
282.54,2018-04-17 17:08:58,2018-04-17 10:08:58
287.39,2018-04-17 17:09:05,2018-04-17 10:09:05
284.27,2018-04-17 17:09:08,2018-04-17 10:09:08
280.84,2018-04-17 17:09:09,2018-04-17 10:09:09
280.84,2018-04-17 17:09:10,2018-04-17 10:09:10
276.34,2018-04-17 17:09:12,2018-04-17 10:09:12
278.81,2018-04-17 17:09:17,2018-04-17 10:09:17
283.12,2018-04-17 17:09:19,2018-04-17 10:09:19
283.95,2018-04-17 17:09:26,2018-04-17 10:09:26
292.99,2018-04-17 17:09:32,2018-04-17 10:09:32
291.61,2018-04-17 17:09:37,2018-04-17 10:09:37
294.21,2018-04-17 17:09:39,2018-04-17 10:09:39
292.28,2018-04-17 17:09:42,2018-04-17 10:09:42
295.28,2018-04-17 17:09:44,2018-04-17 10:09:44
295.93,2018-04-17 17:09:48,2018-04-17 10:09:48
302.11,2018-04-17 17:09:53,2018-04-17 10:09:53
300.86,2018-04-17 17:09:59,2018-04-17 10:09:59
300.86,2018-04-17 17:10:00,2018-04-17 10:10:00
302.59,2018-04-17 17:10:13,2018-04-17 10:10:13
306.51,2018-04-17 17:10:15,2018-04-17 10:10:15
303.16,2018-04-17 17:10:43,2018-04-17 10:10:43
308.46,2018-04-17 17:10:53,2018-04-17 10:10:53
310.09,2018-04-17 17:11:12,2018-04-17 10:11:12
303.46,2018-04-17 17:11:20,2018-04-17 10:11:20
308.82,2018-04-17 17:11:28,2018-04-17 10:11:28
307.81,2018-04-17 17:11:34,2018-04-17 10:11:34
310.98,2018-04-17 17:11:36,2018-04-17 10:11:36
314.95,2018-04-17 17:11:42,2018-04-17 10:11:42
317.6,2018-04-17 17:11:44,2018-04-17 10:11:44
314.79,2018-04-17 17:12:00,2018-04-17 10:12:00
321.83,2018-04-17 17:12:05,2018-04-17 10:12:05
323.64,2018-04-17 17:13:30,2018-04-17 10:13:30
321.55,2018-04-17 17:13:39,2018-04-17 10:13:39
323.15,2018-04-17 17:13:45,2018-04-17 10:13:45
320.35,2018-04-17 17:13:48,2018-04-17 10:13:48
322.43,2018-04-17 17:13:49,2018-04-17 10:13:49
319.77,2018-04-17 17:13:50,2018-04-17 10:13:50
323.51,2018-04-17 17:13:55,2018-04-17 10:13:55
323.18,2018-04-17 17:14:00,2018-04-17 10:14:00
318.95,2018-04-17 17:14:01,2018-04-17 10:14:01
321.19,2018-04-17 17:14:04,2018-04-17 10:14:04
317.07,2018-04-17 17:14:07,2018-04-17 10:14:07
313,2018-04-17 17:14:09,2018-04-17 10:14:09
316.1,2018-04-17 17:14:12,2018-04-17 10:14:12
313.03,2018-04-17 17:14:15,2018-04-17 10:14:15
316.42,2018-04-17 17:14:33,2018-04-17 10:14:33
313.36,2018-04-17 17:14:38,2018-04-17 10:14:38
319.45,2018-04-17 17:14:41,2018-04-17 10:14:41
319.5,2018-04-17 17:14:59,2018-04-17 10:14:59
319.94,2018-04-17 17:15:00,2018-04-17 10:15:00
319.74,2018-04-17 17:15:29,2018-04-17 10:15:29
322.04,2018-04-17 17:15:32,2018-04-17 10:15:32
318.96,2018-04-17 17:15:37,2018-04-17 10:15:37
321.6,2018-04-17 17:15:44,2018-04-17 10:15:44
316.92,2018-04-17 17:15:54,2018-04-17 10:15:54
318.48,2018-04-17 17:15:57,2018-04-17 10:15:57
315.04,2018-04-17 17:15:59,2018-04-17 10:15:59
315.78,2018-04-17 17:16:08,2018-04-17 10:16:08
314.3,2018-04-17 17:16:11,2018-04-17 10:16:11
315.79,2018-04-17 17:16:12,2018-04-17 10:16:12
320.42,2018-04-17 17:16:13,2018-04-17 10:16:13
325.45,2018-04-17 17:16:24,2018-04-17 10:16:24
326.63,2018-04-17 17:17:41,2018-04-17 10:17:41
329.09,2018-04-17 17:17:52,2018-04-17 10:17:52
327.6,2018-04-17 17:18:15,2018-04-17 10:18:15
329.92,2018-04-17 17:18:20,2018-04-17 10:18:20
327.28,2018-04-17 17:18:24,2018-04-17 10:18:24
329.4,2018-04-17 17:18:26,2018-04-17 10:18:26
328.48,2018-04-17 17:18:36,2018-04-17 10:18:36
328.45,2018-04-17 17:18:41,2018-04-17 10:18:41
326.45,2018-04-17 17:18:45,2018-04-17 10:18:45
329.03,2018-04-17 17:19:13,2018-04-17 10:19:13
322.63,2018-04-17 17:19:34,2018-04-17 10:19:34
319.01,2018-04-17 17:19:38,2018-04-17 10:19:38
317.66,2018-04-17 17:19:42,2018-04-17 10:19:42
314.15,2018-04-17 17:19:44,2018-04-17 10:19:44
315.75,2018-04-17 17:19:53,2018-04-17 10:19:53
319.7,2018-04-17 17:19:58,2018-04-17 10:19:58
317.26,2018-04-17 17:19:59,2018-04-17 10:19:59
316.88,2018-04-17 17:20:00,2018-04-17 10:20:00
319.59,2018-04-17 17:20:01,2018-04-17 10:20:01
316.76,2018-04-17 17:20:04,2018-04-17 10:20:04
321.25,2018-04-17 17:20:05,2018-04-17 10:20:05
321.48,2018-04-17 17:20:10,2018-04-17 10:20:10
324.9,2018-04-17 17:20:11,2018-04-17 10:20:11
322.11,2018-04-17 17:20:14,2018-04-17 10:20:14
327.53,2018-04-17 17:20:18,2018-04-17 10:20:18
324.94,2018-04-17 17:20:27,2018-04-17 10:20:27
329.1,2018-04-17 17:20:31,2018-04-17 10:20:31
326.41,2018-04-17 17:20:33,2018-04-17 10:20:33
330.94,2018-04-17 17:20:50,2018-04-17 10:20:50
331.13,2018-04-17 17:21:24,2018-04-17 10:21:24
335.9,2018-04-17 17:24:28,2018-04-17 10:24:28
333.98,2018-04-17 17:24:35,2018-04-17 10:24:35
336.29,2018-04-17 17:24:37,2018-04-17 10:24:37
334.54,2018-04-17 17:24:40,2018-04-17 10:24:40
336.84,2018-04-17 17:24:51,2018-04-17 10:24:51
335.59,2018-04-17 17:24:52,2018-04-17 10:24:52
338.17,2018-04-17 17:24:54,2018-04-17 10:24:54
337.77,2018-04-17 17:24:59,2018-04-17 10:24:59
337.69,2018-04-17 17:25:00,2018-04-17 10:25:00
340.28,2018-04-17 17:25:54,2018-04-17 10:25:54
337.47,2018-04-17 17:25:59,2018-04-17 10:25:59
328.58,2018-04-17 17:26:02,2018-04-17 10:26:02
330,2018-04-17 17:26:07,2018-04-17 10:26:07
326.16,2018-04-17 17:26:09,2018-04-17 10:26:09
316.75,2018-04-17 17:26:12,2018-04-17 10:26:12
320.95,2018-04-17 17:26:15,2018-04-17 10:26:15
319.98,2018-04-17 17:26:16,2018-04-17 10:26:16
322.27,2018-04-17 17:26:17,2018-04-17 10:26:17
320.48,2018-04-17 17:26:18,2018-04-17 10:26:18
312.8,2018-04-17 17:26:19,2018-04-17 10:26:19
312.8,2018-04-17 17:26:20,2018-04-17 10:26:20
307.8,2018-04-17 17:26:21,2018-04-17 10:26:21
309.28,2018-04-17 17:26:24,2018-04-17 10:26:24
306.23,2018-04-17 17:26:26,2018-04-17 10:26:26
311.62,2018-04-17 17:26:28,2018-04-17 10:26:28
311.62,2018-04-17 17:26:29,2018-04-17 10:26:29
316.09,2018-04-17 17:26:30,2018-04-17 10:26:30
315.46,2018-04-17 17:26:36,2018-04-17 10:26:36
304.24,2018-04-17 17:26:40,2018-04-17 10:26:40
